b57c0bf2-c47e-11ea-ba01-ac1f6b2cd28a,Теплый шоколадный соус с портвейном,40.0
4299c01a-c3f3-11ea-b8df-0242ac1c0002,Печеный картофель с творогом,51.33
5fbd5830-c481-11ea-ba01-ac1f6b2cd28a,Творожный крем для эклеров и профитролей,6.0
af269d7e-c426-11ea-ba01-ac1f6b2cd28a,Вяленые в духовке помидоры,11.67
2f72c620-c46c-11ea-ba01-ac1f6b2cd28a,Пивной соус к мясу на гриле,14.0
7900e1be-c223-11ea-9c18-ac1f6b2cd28a,Диетические сырники с йогуртово-лимонным соусом,9.8
83af1ed6-c41d-11ea-ba01-ac1f6b2cd28a,Тортеллини в томатном соусе,85.71
bfc6ced6-c3e7-11ea-ba01-ac1f6b2cd28a,Летний салат из крабовых палочек,18.0
0924765c-c41d-11ea-ba01-ac1f6b2cd28a,Спагетти болоньезе с тефтелями,42.0
5afc55b8-c417-11ea-ba01-ac1f6b2cd28a,Горячая сырно-луковая закуска,6.67
6091ee28-c3e7-11ea-ba01-ac1f6b2cd28a,Суп из индейки с яичной лапшой,84.0
9ef102cc-c47c-11ea-ba01-ac1f6b2cd28a,Овсяное печенье с вишней,18.0
0fbc7a34-c3f8-11ea-ba01-ac1f6b2cd28a,Суп-пюре из белых грибов с чесночными гренками,21.38
42dc42a4-c48f-11ea-ba01-ac1f6b2cd28a,Хлеб на натуральной закваске,60.3
a964b4c4-c404-11ea-9f7f-0242ac1c0002,Вегетарианский плов с нутом,17.88
d1478754-c469-11ea-ba01-ac1f6b2cd28a,Оладьи домашние,42.0
8f239d1e-c41d-11ea-ba01-ac1f6b2cd28a,Паста с креветками и томатами,34.88
a4e9269e-c21c-11ea-9c18-ac1f6b2cd28a,Творожные булочки с шоколадом,11.0
05c3844c-c474-11ea-ba01-ac1f6b2cd28a,Maltesers cake,78.0
3d844a92-c3f7-11ea-ba01-ac1f6b2cd28a,Теплый салат из груши и грецкого ореха с гренками и заправкой из сыра рокфор,35.56
d952bec6-c3f3-11ea-ba01-ac1f6b2cd28a,"Глёг с миндалем, изюмом и пряностями",36.0
40d68944-c438-11ea-ba01-ac1f6b2cd28a,Кутабы с нутом,41.25
efc1d6dc-c47b-11ea-ba01-ac1f6b2cd28a,Овсяное фитнес-печенье с клубникой,23.33
52638824-c4a1-11ea-ba01-ac1f6b2cd28a,Запеченное яблоко с изюмом и овсянкой,27.0
d680754e-c227-11ea-9c18-ac1f6b2cd28a,Яйцо пашот с тостом и овощами,17.5
ddb9287e-c3e9-11ea-ba01-ac1f6b2cd28a,Салат с огурцами и фетой,60.0
a34a87e8-c428-11ea-ba01-ac1f6b2cd28a,Мясной рулет,52.0
a7d0346a-c47e-11ea-ba01-ac1f6b2cd28a,Солнечный десерт из манго и банана,15.2
b099da8c-c3fd-11ea-ba01-ac1f6b2cd28a,Салат из мидий с ананасом,7.78
acaadcf2-c405-11ea-ba01-ac1f6b2cd28a,Слоеный салат со шпротами,14.0
9b94dec0-c3fd-11ea-ba01-ac1f6b2cd28a,"Салат из фузилли, тунца и перцев",5.0
f77eb7e4-c3f1-11ea-b8df-0242ac1c0002,"Свиные отбивные, тушеные с яблоками",30.0
864dd898-c496-11ea-ba01-ac1f6b2cd28a,Рулет с джемом,10.71
dac40858-c486-11ea-ba01-ac1f6b2cd28a,Рождественские пряники по‑эстонски,72.89
02868be0-c3e7-11ea-ba01-ac1f6b2cd28a,Сырные сэндвичи с карамелизованными яблоками на гриле,24.0
6bb80d7e-c4a9-11ea-ba01-ac1f6b2cd28a,Миндальное печенье со сладкими оливками,17.5
6e07c17c-c3f1-11ea-ba01-ac1f6b2cd28a,Салат из кальмаров с сыром фета и виноградом,19.25
1a02bfb8-c42e-11ea-ba01-ac1f6b2cd28a,Ролл «Филадельфия» в карамели с красной икрой,47.67
712b91b0-c470-11ea-ba01-ac1f6b2cd28a,Соус с анчоусами,10.0
bb00660a-c478-11ea-ba01-ac1f6b2cd28a,Летний ягодный десерт,20.0
e53a2802-c3f6-11ea-9f7f-0242ac1c0002,Морской окунь с фенхелем и кисло-сладким рисом,52.0
8edb2c9c-c228-11ea-9c18-ac1f6b2cd28a,Биточки пшенные,26.0
cf642944-c476-11ea-ba01-ac1f6b2cd28a,Итальянское печенье фролини с лавандой,25.2
e457ca24-c41a-11ea-ba01-ac1f6b2cd28a,Редька со шкварками,15.0
5176e2b8-c40f-11ea-ba01-ac1f6b2cd28a,Селедка под шубой с яблоками,26.0
5d70e1ca-c470-11ea-ba01-ac1f6b2cd28a,Торт «Наполеон» с заварным кремом,60.0
9228b486-c3fa-11ea-ba01-ac1f6b2cd28a,Свекольник с рыбой,117.6
3e5a0d3e-c411-11ea-b8df-0242ac1c0002,Овощи в сливочном соусе,42.0
269197d4-c49e-11ea-ba01-ac1f6b2cd28a,Соленое печенье с твердым сыром,54.0
9ef2864e-c493-11ea-ba01-ac1f6b2cd28a,Маффины с кусочками шоколада в медовом сиропе,17.1
384d3a68-c404-11ea-9f7f-0242ac1c0002,Куриные тефтели на пару,11.2
0ce253a4-c418-11ea-ba01-ac1f6b2cd28a,Паштет из куриной печени с портвейном,52.5
6e1025b6-c3e6-11ea-ba01-ac1f6b2cd28a,Салат «Сомбреро»,17.5
2d4fe2ee-c43d-11ea-ba01-ac1f6b2cd28a,Брускетта с пастой из авокадо и семгой,10.5
ff5069d6-c3ec-11ea-ba01-ac1f6b2cd28a,Средиземноморский рыбный суп с карри и шафраном,153.0
27b934b2-c473-11ea-ba01-ac1f6b2cd28a,Быстрые тонкие блины,18.2
a9c27bec-c3f3-11ea-ba01-ac1f6b2cd28a,Рисовый напиток из Чили (Хорчата),10.5
a49caa9e-c3e8-11ea-ba01-ac1f6b2cd28a,Булочки с сосисками и пармезаном,10.62
4cc7855a-c3e8-11ea-ba01-ac1f6b2cd28a,"Булочки с томатами, зеленым салатом и креветками",24.0
f2940d62-c408-11ea-ba01-ac1f6b2cd28a,Салат из тунца и яиц,13.5
f4e93c88-c4a6-11ea-ba01-ac1f6b2cd28a,Тыквенно-сырные булочки,66.0
93079002-c3fa-11ea-ba01-ac1f6b2cd28a,Салат из гороха с беконом и овощами,23.83
36a20124-c401-11ea-b344-0242ac1c0002,Картофельная запеканка с печенью и изюмом,71.5
f52c7096-c412-11ea-ba01-ac1f6b2cd28a,"Кабачки, тушенные в пароварке",22.0
dd85e1c8-c496-11ea-ba01-ac1f6b2cd28a,Медово-ореховые конфеты с кунжутом,16.67
feb9ff18-c21c-11ea-9c18-ac1f6b2cd28a,Блинчики с хрустящим краем (без молока),7.5
e5f71bb6-c418-11ea-ba01-ac1f6b2cd28a,Пицца с лесными грибами и молодым тимьяном,70.86
21f19310-c4a7-11ea-ba01-ac1f6b2cd28a,Яблочный пирог-перевертыш,13.12
742e969c-c46f-11ea-ba01-ac1f6b2cd28a,Абрикосовая горчица,10.5
dad20d74-c3f8-11ea-ba01-ac1f6b2cd28a,Суп-пюре из тыквы из ресторана BUONO,40.0
93396cbc-c463-11ea-ba01-ac1f6b2cd28a,Обжаренные яблочные дольки в омлете,17.33
b56d88be-c499-11ea-ba01-ac1f6b2cd28a,Постный хлеб из спельтовой муки с луком,24.5
219bc048-c3fd-11ea-ba01-ac1f6b2cd28a,Коктейль El Oro / Эль Оро,23.75
3d88ea3a-c3f6-11ea-ba01-ac1f6b2cd28a,Безалкогольный клубничный мохито,13.33
02801272-c402-11ea-9f7f-0242ac1c0002,Филе курицы с грибами под сметаной с сыром,34.67
df61a268-c41c-11ea-ba01-ac1f6b2cd28a,Румяная лазанья со шпинатом и курицей под соусом бешамель,67.67
140a6a0c-c3f2-11ea-ba01-ac1f6b2cd28a,Холодный миндальный суп с виноградом и сухариками,36.75
51734290-c3fe-11ea-ba01-ac1f6b2cd28a,Харчо из говядины,36.0
d2083658-c46d-11ea-ba01-ac1f6b2cd28a,Шоколадный бисквит,16.0
2c691c74-c3f2-11ea-9f7f-0242ac1c0002,Курица с шафраном и фисташками,61.6
fc1aa30a-c485-11ea-ba01-ac1f6b2cd28a,Шоколадное печенье для хеллоуина,21.0
7a974aae-c3ef-11ea-ba01-ac1f6b2cd28a,"Салат с рукколой, помидорами черри, авокадо и моцареллой",12.6
0a49cc70-c4a5-11ea-ba01-ac1f6b2cd28a,Ежевичный крем,9.33
a4ce66c2-c499-11ea-ba01-ac1f6b2cd28a,Желейный торт с печеньем,10.67
3818b7c2-c420-11ea-ba01-ac1f6b2cd28a,Паста с морепродуктами в томатном соусе с белым вином,19.8
dee971ac-c409-11ea-b344-0242ac1c0002,Запеканка из телятины и индейки с помидорами,30.4
217a7f70-c491-11ea-ba01-ac1f6b2cd28a,Халва в домашних условиях,23.0
b75ecbb0-c4a3-11ea-ba01-ac1f6b2cd28a,Морковный торт с грецким орехом и сливочным кремом,93.0
8bf88f78-c48b-11ea-ba01-ac1f6b2cd28a,Ванильный пирог с персиком и бананом,18.67
6c4305de-c41b-11ea-ba01-ac1f6b2cd28a,Моцарелла с анчоусами,38.25
021e2882-c4a2-11ea-ba01-ac1f6b2cd28a,Малиновый тарт татен,42.0
ed9d04aa-c3e8-11ea-ba01-ac1f6b2cd28a,Большой бутерброд по‑венгерски,22.0
67e76f32-c431-11ea-ba01-ac1f6b2cd28a,Севиче из семги с манго и острым перцем,20.4
2e1480fc-c3fe-11ea-ba01-ac1f6b2cd28a,Малина ‑ мацони,8.33
9c544976-c3ea-11ea-ba01-ac1f6b2cd28a,Суп из тыквы и моркови,30.0
cac3c0fc-c3f4-11ea-9f7f-0242ac1c0002,Лимонная курица с гарниром из зеленого горошка,38.4
46c16776-c437-11ea-ba01-ac1f6b2cd28a,Пицца на мясном корже,30.0
1e8251f6-c222-11ea-9c18-ac1f6b2cd28a,Сырники с апельсиново-яблочным соусом,88.0
3fb944ae-c3eb-11ea-ba01-ac1f6b2cd28a,"Салат с авокадо, помидорами, маслинами и пармезаном",9.6
ff006348-c3ef-11ea-b344-0242ac1c0002,Панированная радужная форель,52.0
815eda00-c4a8-11ea-ba01-ac1f6b2cd28a,Пирожное «трубочки» с кремом,7.0
242d95ea-c3fb-11ea-ba01-ac1f6b2cd28a,Клубничная содовая с мороженым,9.0
6be20120-c3f4-11ea-b344-0242ac1c0002,"Рубленые куриные котлеты со сметаной, кунжутом и сливочным пюре",13.2
76b204ae-c473-11ea-ba01-ac1f6b2cd28a,Соус велюте с карри,25.38
d6d3d068-c3e9-11ea-ba01-ac1f6b2cd28a,"Салат с курицей, ветчиной, опятами и ананасом",13.33
e5b3a098-c3fa-11ea-ba01-ac1f6b2cd28a,Салат из савойской капусты и рукколы,15.0
e02ce646-c221-11ea-9c18-ac1f6b2cd28a,Творожные шарики в медово-сливочном соусе «Золотые шарики»,11.67
ca8b188e-c3e9-11ea-ba01-ac1f6b2cd28a,Салат с печеной свеклой и фетой,22.5
b2cf0ca8-c3eb-11ea-ba01-ac1f6b2cd28a,Салат с креветками и рукколой под французским соусом,40.25
e1467bc2-c41b-11ea-ba01-ac1f6b2cd28a,Черные спагетти с лососем и моцареллой,16.67
25fa8b88-c3fd-11ea-ba01-ac1f6b2cd28a,Том-ям из тыквы,32.67
992e6c92-c465-11ea-ba01-ac1f6b2cd28a,Пирог с творогом и яблоками,35.75
82bc1072-c3ed-11ea-ba01-ac1f6b2cd28a,Суп из красного риса с говядиной,29.25
6a208880-c489-11ea-ba01-ac1f6b2cd28a,Творожная запеканка с корицей в мультиварке,8.0
6218abaa-c40b-11ea-b8df-0242ac1c0002,Жареные стейки из хека,20.4
06c5d88c-c3e7-11ea-ba01-ac1f6b2cd28a,"Сэндвич с жареной говядиной, сыром и соусом с хреном",65.0
420fb280-c420-11ea-ba01-ac1f6b2cd28a,Кальмары в горчице,13.2
5eac08a0-c40f-11ea-9f7f-0242ac1c0002,Курица по‑мексикански,40.0
4aa1b436-c400-11ea-ba01-ac1f6b2cd28a,Борщ с квашеной капустой,56.25
1438da38-c495-11ea-ba01-ac1f6b2cd28a,Маффины с сыром и беконом,15.75
b8c7f4c4-c406-11ea-9f7f-0242ac1c0002,Гречневая каша с грибами и луком,28.33
0662c59e-c46e-11ea-ba01-ac1f6b2cd28a,Шоколадный торт с маскарпоне в глазури,30.0
5a842e68-c3f8-11ea-b8df-0242ac1c0002,Тефтели по‑югославски,53.33
31935a72-c47c-11ea-ba01-ac1f6b2cd28a,Пресные булочки,27.0
3021f760-c3ec-11ea-ba01-ac1f6b2cd28a,Куриный суп-пюре с горохом и чесноком,38.0
7e543700-c4a4-11ea-ba01-ac1f6b2cd28a,Печенье «Ленинградское»,10.0
7c7894ac-c40a-11ea-b8df-0242ac1c0002,"Перец, фаршированный овощами, под шапкой из сулугуни",27.0
e13aa77c-c21b-11ea-9c18-ac1f6b2cd28a,Шоколадно-кокосовый десерт,15.17
79d18622-c3fc-11ea-ba01-ac1f6b2cd28a,Мятный чай с имбирем и медом,8.0
33e95cea-c436-11ea-ba01-ac1f6b2cd28a,Рулет из кабачков,26.4
0648369e-c46d-11ea-ba01-ac1f6b2cd28a,Веганская шарлотка,30.0
d2246abe-c41b-11ea-ba01-ac1f6b2cd28a,Паста яичная,45.33
6aa31c6c-c495-11ea-ba01-ac1f6b2cd28a,Сыр-крем «Маскарпоне»,2.0
61d62a86-c47f-11ea-ba01-ac1f6b2cd28a,Банановый чизкейк без основы,17.5
865d03bc-c42e-11ea-ba01-ac1f6b2cd28a,Горячие бутерброды с колбасным сыром,17.5
7a877118-c3fb-11ea-ba01-ac1f6b2cd28a,Клубничный коктейль,3.0
7b8ce726-c42f-11ea-ba01-ac1f6b2cd28a,Рийет из кролика с печенью,42.71
22002c78-c3ed-11ea-ba01-ac1f6b2cd28a,Тосканский салат с красной фасолью,20.25
5fac9766-c49f-11ea-ba01-ac1f6b2cd28a,Кантуччи с миндалем и цедрой апельсина,14.0
26377d96-c401-11ea-b8df-0242ac1c0002,Овощная запеканка с баклажанами и кабачками,19.6
03fde1e8-c3f7-11ea-ba01-ac1f6b2cd28a,Горячий шоколад с сердцами из маршмеллоу,15.0
cf40a450-c418-11ea-ba01-ac1f6b2cd28a,Паста с соусом песто по‑итальянски,28.78
d8de027a-c420-11ea-ba01-ac1f6b2cd28a,"Запеченный фаршированный картофель с брокколи, беконом и сыром",34.67
1f64f270-c404-11ea-b344-0242ac1c0002,Картофельные ньокки в соусе саор,68.0
f3a7df26-c48f-11ea-ba01-ac1f6b2cd28a,Сладкий пудинг из мацы и творога с орехами пекан и изюмом,28.8
1ca0479e-c3ee-11ea-9f7f-0242ac1c0002,Курица с зеленым маслом и лимоном,23.14
5d0a655c-c426-11ea-ba01-ac1f6b2cd28a,Куриный жюльен с грибами,43.71
59470d9c-c414-11ea-9f7f-0242ac1c0002,Куриные грудки с апельсиновым мармеладом и красным вином,42.75
0b9bce02-c3f6-11ea-ba01-ac1f6b2cd28a,"Салат с макаронами, копченой колбасой и огурцами",15.0
009fe01c-c417-11ea-ba01-ac1f6b2cd28a,Паста болоньезе по‑домашнему,25.6
6b413d3c-c46a-11ea-ba01-ac1f6b2cd28a,Чизкейк из рикотты с малиной,27.0
01b234f8-c3ec-11ea-ba01-ac1f6b2cd28a,Салат из морской капусты с крабовыми палочками,12.0
16d24f0a-c476-11ea-ba01-ac1f6b2cd28a,Торт «Муравейник» в шоколаде,32.0
57d73f06-c403-11ea-9f7f-0242ac1c0002,Баклажаны по‑гречески,36.0
80e97124-c495-11ea-ba01-ac1f6b2cd28a,Ореховый десерт с сухофруктами и медом,54.0
338aecf2-c411-11ea-9f7f-0242ac1c0002,Морковные котлеты с фасолью,22.8
daac8ae8-c427-11ea-ba01-ac1f6b2cd28a,Запеканка из курицы с креветками,11.67
a7f852a0-c48e-11ea-ba01-ac1f6b2cd28a,Классический ирландский бармбрэк,38.0
ab771d3a-c489-11ea-ba01-ac1f6b2cd28a,Низкокалорийный штрудель из творожного теста с яблоками и вишней,49.83
e796b3b4-c49a-11ea-ba01-ac1f6b2cd28a,Желейные пирожные,7.33
09847f12-c403-11ea-9f7f-0242ac1c0002,"Брокколи, запеченная в духовке, с яйцами и травами",23.14
ebc48f3a-c3f3-11ea-9f7f-0242ac1c0002,Ростбиф,22.0
c4650dd4-c47a-11ea-ba01-ac1f6b2cd28a,Гранита с дыней и имбирем,29.33
497bb484-c46f-11ea-ba01-ac1f6b2cd28a,Блины дрожжевые,46.0
d7cce820-c424-11ea-ba01-ac1f6b2cd28a,Креветки с помидорами черри на шпажках,12.25
bf446974-c3ff-11ea-b344-0242ac1c0002,Запеченный редис с соевым соусом,24.0
5fdc45c4-c3eb-11ea-ba01-ac1f6b2cd28a,Салат из запеченной свеклы с корном,18.75
fffde39a-c41e-11ea-ba01-ac1f6b2cd28a,Свекольный хумус,11.2
d6105eda-c3f8-11ea-b344-0242ac1c0002,Казахские манты с тыквой,44.0
2b882710-c48c-11ea-ba01-ac1f6b2cd28a,Панкейки на кофейном молоке с корицей,17.0
c320bab2-c485-11ea-ba01-ac1f6b2cd28a,Творожная запеканка с морковью,8.75
ad700b10-c3ee-11ea-ba01-ac1f6b2cd28a,Суп из петрушки с манными клецками,30.33
cf933f32-c48e-11ea-ba01-ac1f6b2cd28a,Марокканские лепешки (Ксра),23.4
b2bd011e-c3e8-11ea-ba01-ac1f6b2cd28a,Пита с табуле и цыпленком в тмине и соусе из йогурта с тахини,46.75
691238f0-c41e-11ea-ba01-ac1f6b2cd28a,Ароматные куриные крылышки с медом и карри,18.0
0b337d24-c41a-11ea-ba01-ac1f6b2cd28a,Спаржа помодоро,26.29
09249e5a-c406-11ea-b8df-0242ac1c0002,"Вермишель с чили, брокколи и манго",57.5
79818bb8-c3f2-11ea-ba01-ac1f6b2cd28a,Польский белый борщ,122.4
947f09e8-c3f4-11ea-ba01-ac1f6b2cd28a,Салат из авокадо и крабового мяса под кедровым соусом с гренкой из хамона,22.0
cfb0f0a6-c3e7-11ea-ba01-ac1f6b2cd28a,Брускетта с креветками и авокадо,51.33
40cb6814-c3ef-11ea-ba01-ac1f6b2cd28a,Салат из овощей и яиц,18.0
7f6beba0-c487-11ea-ba01-ac1f6b2cd28a,Шоколадный мусс со сливочным маслом,10.91
370fc32c-c496-11ea-ba01-ac1f6b2cd28a,Вишневый пирог с кукурузными хлопьями,25.0
b6d1cc64-c427-11ea-ba01-ac1f6b2cd28a,Скумбрия в цитрусовом маринаде,28.0
ce884ffa-c3f4-11ea-ba01-ac1f6b2cd28a,Суп с ветчиной и фасолью,17.14
a6a7e496-c3f9-11ea-ba01-ac1f6b2cd28a,Яблочно-лимонный освежающий коктейль,9.0
9fe69298-c3e9-11ea-ba01-ac1f6b2cd28a,"Салат с пекинской капустой, курицей и кальмарами",32.4
8cdb52b2-c3f1-11ea-a7a3-0242ac1c0002,Мидии в белом вине по‑тайски от Алексея Зимина,28.5
bccee608-c3fd-11ea-ba01-ac1f6b2cd28a,Салат «Нежная жена»,27.64
994fc892-c479-11ea-ba01-ac1f6b2cd28a,Рождественские крендели Rosco wine,32.2
13eeb426-c46d-11ea-ba01-ac1f6b2cd28a,Соус из запеченных перцев,40.5
da66d8b6-c497-11ea-ba01-ac1f6b2cd28a,Торт «Красный бархат»,48.33
354b91fe-c3ee-11ea-ba01-ac1f6b2cd28a,Сливочный суп с зеленым горошком,46.0
922e124c-c403-11ea-9f7f-0242ac1c0002,Котлеты из нута с морковью,7.5
9db009fe-c41c-11ea-ba01-ac1f6b2cd28a,Лазанья с сыром в томатном соусе «Nik KoLas»,52.55
76e39e6c-c3f4-11ea-ba01-ac1f6b2cd28a,Суп морковный с макрелью,28.0
fd71e844-c22d-11ea-9c18-ac1f6b2cd28a,Бульон из кореньев,30.0
925c43da-c410-11ea-ba01-ac1f6b2cd28a,Морепродукты в грейпфруте,30.8
121ebf5e-c3ed-11ea-9f7f-0242ac1c0002,Курица «Пикассо»,64.29
c5eeb37c-c3f2-11ea-ba01-ac1f6b2cd28a,"Салат из курицы, фасоли и овощей с йогуртовой заправкой",8.4
76be9b22-c402-11ea-9f7f-0242ac1c0002,Тыквенный карри с нутом и цукини,25.14
8cbe87c8-c418-11ea-ba01-ac1f6b2cd28a,Аджапсандали,38.4
f4a5a9a0-c48d-11ea-ba01-ac1f6b2cd28a,Хлебно-сливочный пудинг,31.5
b1d64bce-c47f-11ea-ba01-ac1f6b2cd28a,Пирожное «Картошка» с коньяком,31.5
7b1050c8-c21b-11ea-9c18-ac1f6b2cd28a,Рисовая каша с тыквой,34.0
d0e1dac4-c420-11ea-ba01-ac1f6b2cd28a,Гуакамоле с базиликом и шалотом,24.0
32e47a66-c46b-11ea-ba01-ac1f6b2cd28a,Бисквитный рулет на скорую руку,37.33
2a1bba5c-c466-11ea-ba01-ac1f6b2cd28a,Рулет с говяжьей вырезкой,127.5
032bebfa-c48f-11ea-ba01-ac1f6b2cd28a,Кофейное печенье с грецкими орехами,7.0
7530c086-c228-11ea-9c18-ac1f6b2cd28a,Банановая манная каша с ломтиками манго в сиропе,52.5
e92bb1ea-c411-11ea-ba01-ac1f6b2cd28a,Диетическая «Мимоза»,13.0
03d5cce0-c46e-11ea-ba01-ac1f6b2cd28a,Консервированный томатный соус,35.0
e2c8e02c-c4a0-11ea-ba01-ac1f6b2cd28a,Ванильное мороженое с шафраново-манговой прослойкой,33.0
c585be48-c3f3-11ea-b344-0242ac1c0002,Кассуле из свинины и курицы,58.33
fd95490c-c47f-11ea-ba01-ac1f6b2cd28a,Мороженое на Хеллоуин,58.5
ac818fa2-c41c-11ea-ba01-ac1f6b2cd28a,Лапша с морепродуктами и шафраном,37.5
beeb015c-c479-11ea-ba01-ac1f6b2cd28a,Крендельки к чаю или кофе,96.0
5879a17a-c411-11ea-9f7f-0242ac1c0002,"Паста, запеченная в духовке",124.8
1121ddd2-c4a8-11ea-ba01-ac1f6b2cd28a,Рисовый пудинг с изюмом,34.2
21b33cfa-c222-11ea-9c18-ac1f6b2cd28a,Бенедикт с йогуртом и острым маслом,41.25
0c69bf3c-c3fc-11ea-b344-0242ac1c0002,Курица в апельсиново-горчичном соусе,29.4
1b4c9ad2-c3f3-11ea-ba01-ac1f6b2cd28a,Салат из баклажанов и тофу с имбирно-соевым соусом,29.25
2f559478-c3e6-11ea-ba01-ac1f6b2cd28a,Суп из красной чечевицы и моркови,38.4
ef6c477c-c475-11ea-ba01-ac1f6b2cd28a,Пирог с орехами пекан и кленовым сиропом,22.5
66d682e8-c3f7-11ea-ba01-ac1f6b2cd28a,Аффогато,12.0
bd4fb35a-c42f-11ea-ba01-ac1f6b2cd28a,Маринованные огурцы с аспирином,64.0
7a7fba64-c224-11ea-9c18-ac1f6b2cd28a,Спагетти с яйцами и томатным соусом,10.0
28386684-c3f0-11ea-ba01-ac1f6b2cd28a,Легкий слоеный салат с курицей и помидорами,12.0
26002428-c496-11ea-ba01-ac1f6b2cd28a,Кекс с халвой,8.4
dc1716dc-c495-11ea-ba01-ac1f6b2cd28a,Фруктовый десерт с мороженым,25.0
6328eaf6-c3e7-11ea-ba01-ac1f6b2cd28a,Суп из белых сушеных грибов,13.33
377b5278-c436-11ea-ba01-ac1f6b2cd28a,Глазированный пастернак в бальзамическом уксусе,42.5
186ae41e-c465-11ea-ba01-ac1f6b2cd28a,Пирог с яблоками и медом,60.0
097f5a7e-c4a2-11ea-ba01-ac1f6b2cd28a,Карамельное мороженое с солеными претцелями и карамельной прослойкой,54.83
418ace46-c414-11ea-b8df-0242ac1c0002,Куриные котлеты с начинкой из печени,38.5
b28285da-c432-11ea-ba01-ac1f6b2cd28a,Тушеный цикорий,80.0
fb9e5e92-c220-11ea-9c18-ac1f6b2cd28a,Овсянка,26.0
953c8b04-c466-11ea-ba01-ac1f6b2cd28a,"Груша с шоколадным соусом, сыром и цветами соли",21.0
bb2e2ce6-c3f3-11ea-ba01-ac1f6b2cd28a,Салат из копченой рыбы с картофелем и каперсами,25.14
2bb504a4-c3d5-11ea-baab-ac1f6b2cd28a,Ризотто с бобами и песто из латука,67.2
1cfba862-c43b-11ea-ba01-ac1f6b2cd28a,Лосось в маринаде с апельсином и водкой,12.8
c2553c98-c48f-11ea-ba01-ac1f6b2cd28a,Песочное печенье на сметане,37.33
185344ac-c3f3-11ea-ba01-ac1f6b2cd28a,Диетический крем-суп из тыквы,37.33
2ba2a342-c3f6-11ea-ba01-ac1f6b2cd28a,Фо‑бо,111.0
c99ac29e-c470-11ea-ba01-ac1f6b2cd28a,Дачный соус из овощей на костре,19.6
f3ced452-c46a-11ea-ba01-ac1f6b2cd28a,Нежнейший заварной крем,13.33
ea7ee0b6-c43a-11ea-ba01-ac1f6b2cd28a,Паровое пюре из брокколи,8.0
8988eefc-c3ed-11ea-ba01-ac1f6b2cd28a,Салат из индейки с рокфором,15.75
901c74f2-c46d-11ea-ba01-ac1f6b2cd28a,Классический соус винегрет,9.0
c326cffa-c427-11ea-ba01-ac1f6b2cd28a,Жареные моллюски-ножи (навахас) с кайенским перцем,11.2
875f9d6c-c468-11ea-ba01-ac1f6b2cd28a,Ореховый торт с карамелизированными яблоками,94.5
b43172c4-c3e7-11ea-ba01-ac1f6b2cd28a,Кукурузный салат с авокадо и томатами,18.0
b3542bbe-c3ef-11ea-b344-0242ac1c0002,Курица с медовой корочкой,24.75
c2bd82e2-c419-11ea-ba01-ac1f6b2cd28a,Маринованная ­морковь,19.0
51c25874-c419-11ea-ba01-ac1f6b2cd28a,Закуска из лаваша «Крабовая»,42.0
5bcb2732-c41f-11ea-ba01-ac1f6b2cd28a,Фалафель с соусом дзадзики,31.5
a0de4f38-c227-11ea-9c18-ac1f6b2cd28a,Запеченные яйца с грибами и сыром бри от шефа Джино Д'Акампо,21.33
30b36964-c498-11ea-ba01-ac1f6b2cd28a,Запеканка из творога со сливочным маслом и изюмом,52.8
de38afec-c48c-11ea-ba01-ac1f6b2cd28a,Сабайон с марсалой,7.5
a9466492-c490-11ea-ba01-ac1f6b2cd28a,Сырные кексы.,11.67
93fe2c96-c42c-11ea-ba01-ac1f6b2cd28a,Фаршированные перцы под соусом из белых грибов,39.0
d16cd752-c46e-11ea-ba01-ac1f6b2cd28a,Кекс с сухофруктами,37.8
c1eff834-c3f3-11ea-ba01-ac1f6b2cd28a,Крем-суп из шампиньонов и картофеля с гренками,56.25
2b289d5c-c475-11ea-ba01-ac1f6b2cd28a,Мешочки из теста фило с грибами и пармезаном,40.6
568027b6-c477-11ea-ba01-ac1f6b2cd28a,Блинчики к завтраку,46.2
211f7b9e-c472-11ea-ba01-ac1f6b2cd28a,Зеленый мусс из авокадо,48.0
e4be0ca8-c3fc-11ea-b344-0242ac1c0002,Печеная фаршированная щука,95.0
1355fd6c-c3f5-11ea-ba01-ac1f6b2cd28a,"Салат из пенне, вяленых томатов и артишоков",36.0
c662a750-c46a-11ea-ba01-ac1f6b2cd28a,Маффины с бананом и сгущенкой,14.14
600e5a34-c213-11ea-9c18-ac1f6b2cd28a,Клюквенный конфитюр с апельсином,22.67
ad793a4c-c401-11ea-ba01-ac1f6b2cd28a,Традиционный донской борщ,51.43
582b4fce-c480-11ea-ba01-ac1f6b2cd28a,Пирожные с кедровыми орехами без сахара,77.0
bad81d5e-c481-11ea-ba01-ac1f6b2cd28a,Печеные мини-сырники из печенья Oreo,12.0
3f89f692-c40c-11ea-b8df-0242ac1c0002,Испанская картофельная тортилья,46.0
68d85a56-c485-11ea-ba01-ac1f6b2cd28a,Овсяное печенье с кусочками шоколада,12.0
5f4c70a0-c3ed-11ea-ba01-ac1f6b2cd28a,"Теплый салат из лисичек, феты и пасты",48.75
d7eba26a-c429-11ea-ba01-ac1f6b2cd28a,Помидоры с сыром и соусом бешамель,55.8
f4106fd6-c47c-11ea-ba01-ac1f6b2cd28a,Оладьи из тушеной капусты,31.5
